compartment_id,detector_id,detector_rule_id,id,labels0,lifecycle_detail,lifecycle_state,locks,region,resource_id,resource_name,resource_type,risk_level,risk_score,target_id,time_first_detected,time_last_detected,comment,description,recommendation
ocid1.compartment.oc1..aaaaaaaa2372qlislhbq3c6nmrzpoeeytfru7zcnftbdmmhrdpyedvimfgza;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqwedomgukangrhjbr2ro2bm43qfmfoqwhzw2sxjoyi7aq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrcn733zq4kovhxckmagdetutuvaoyrxxu533hlpaows7te4byg24q;HD_com-apw-pro-vma-011-001_01;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-25 15:11:13.305000+00:00;2025-09-16 17:46:20.334000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaak7hx77x6umwjsekeree4t73kw5ww4g6gyv77dwzdl5aa23xbm4hq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqbcdtyvpyalbam3qsd5m4rpzmghjo56wibqomoa5jofuq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrhhvmxevubcra4blj3dzqkjzfgm5clffjjbqgoptguynbcdfaacaa;COM-RDD-CAL-SDB-O11-001;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-20 23:07:25.892000+00:00;2025-09-16 17:46:24.471000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa5vohp4uuai7w5agkj6k33kj3kixnnkgrdrq2wj5z7jkzzjkr4jfa;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqsyavunerzmfzcwd52tpdqgu2rrfdce5srzxtvji44vba;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrdg5msub4slw654iq4a5kcsfzjru4frki7k7w2sdpunekd3pfoipa;COM-SYN-PRO-VMA-O12-004-volumen-oracle;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 17:53:21.163000+00:00;2025-09-16 17:46:20.502000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaafblytq37uuianopeh4tw4qzua2ydceug7dlc2cf3tcbeekamfymq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqzsp4ca72eurlp4i4v773olbh56d5tlvresz76zondenq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrxgpjkwfmxz5c3muqeeiyzex7l5oedbmqhulm4dhpsiyxuiwfn6wa;HD_com-qda-pro-vma-o11-003_01;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 18:52:14.985000+00:00;2025-09-16 17:46:23.152000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaafblytq37uuianopeh4tw4qzua2ydceug7dlc2cf3tcbeekamfymq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqqvheajiqw5yuplxisx5ebejsiiqdegx65h5qg3kkt24a;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrj573mlostfd2rvnydumguu3ewvzetxtsqsr5f2dnf7wd4qyaiq6a;HD_com-qda-pro-sdb-o11-002_01;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 18:57:49.677000+00:00;2025-09-16 17:46:24.494000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaauleei4o33vicul5v24e73asfvayjbd5vrfkpbuk3i7ajjbdxnm7a;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqjvlbh5jepuaqa4nfiztilvhy565nqkorqlr67jglin2a;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrm7mua65mut5f7k3ayg7c34dc7je22gbhtkhi5cedtwj7nw6t3v5q;TEC-PME-SDB-O11-001;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-08-07 23:54:47.883000+00:00;2025-09-16 17:46:28.472000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2xfzrtyur7o3eesjtw3r2rrq5hjn7kdasiyxztkjf6x4h5h6skya;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqnpwl2yvgzah6dfysleloftpjt3lgs6hwlgghy65ojhaq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrazoylq6bx33jnawnn5ve2x7hbh2uqnajlhdsx5h7dygioflwao4q;GOB-BBT-PRO-VMA-OCI1-007;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-22 23:16:52.642000+00:00;2025-09-16 17:46:19.138000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2xfzrtyur7o3eesjtw3r2rrq5hjn7kdasiyxztkjf6x4h5h6skya;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq6hcj5vzmsvwisen75kerbbh7cgvu7k5qhrv2npjea2ha;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrehzkhk7fd25cjejnbtopw4pnzy6s2dje3bc4mli2wbqc4xi6ia4a;GOB-BBT-PRO-VMA-OCI1-008;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-22 23:16:56.345000+00:00;2025-09-16 17:46:19.582000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaafblytq37uuianopeh4tw4qzua2ydceug7dlc2cf3tcbeekamfymq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqc34alnyr5w3fsqh23vso3ixgoowankwcew66mfxz4pra;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljr3g6ph2awkxshgmryq6a54aqfyb3yrn3epmmo6ha75vy2xk3zsqva;HD_com-qda-pro-vma-o11-001_01;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 13:39:29.877000+00:00;2025-09-16 17:46:24.494000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa5aw6zibt4pcsxvjlnow3auyylklzbpvlwwfxjetyux7ujmuqljaa;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqr3hbcxbmusz2mnqwb6dtqsq3hnatyhsttmnm27ebmhpa;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrg43y3raomwudfli4jcmc5qs7m3jisroga7tzu5frvxqx2hclhpeq;TEC-SCA-PRO-VMA-O11-002;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 16:42:26.175000+00:00;2025-09-16 17:46:21.357000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa5aw6zibt4pcsxvjlnow3auyylklzbpvlwwfxjetyux7ujmuqljaa;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqvtb376zunhkvdxp5fkygcmgt23gak7ue6jn52zatfqca;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljr7arxcrrpgwbl3236f4l2nhva4nidf3zoakioc6tyu2grp3siqsoa;TEC-SCA-PRO-VMA-O11-008;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 16:42:25.582000+00:00;2025-09-16 17:46:21.560000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaafblytq37uuianopeh4tw4qzua2ydceug7dlc2cf3tcbeekamfymq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqjavokakevqhiuiq5p5z4bgyor5vqyurfhqn6ctwrphvq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrdlgrpp6ynka52vxf5s3sikmkjafj6qerzhl7lsqwgpk3sbaujnra;HD_com-qda-pro-vma-o11-002_02;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 13:43:41.086000+00:00;2025-09-16 17:46:23.570000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaaht7hzjqy4yohud65nxohksteairjojiqk34ieplfenfg2sdbp4xq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqeegi6upfsre64oaqgmhqs4cfwnzj3bxcze5b7fk3qtda;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljr4gj7ctaxukm4g5aytukczpcx6dgwf3m54jallqxsgq2fhpyydykq;TEC-CSE-CAL-VMA-O11-005-100;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-25 00:01:17.377000+00:00;2025-09-16 17:46:23.559000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaaco3oy3j3c7bzrcxrrujg7guknw7dvpl57ayfvaef7zthbots5usq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqtfzlsthbpnn6t4ku6r57jwgynk5abge5x6uhklovd5ha;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrtlqmjcn6vtkgf2eo43iu25d33rkwdl3ef3lthibs2ksewqgqhmrq;COM-APW-CAL-VMA-O11-004 - Volumen;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 14:07:45.023000+00:00;2025-09-16 17:46:23.450000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaaht7hzjqy4yohud65nxohksteairjojiqk34ieplfenfg2sdbp4xq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqq535d6cb5ttpkbi6a6gd2tu4f3s23cqx2tff64gioieq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrmmz2mayfvq3x4w2sl5vm7t5nvgb7jgmv4hymhekklo4tfdutgatq;TEC-CSE-CAL-VMA-O11-007;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-08-07 22:36:40.749000+00:00;2025-09-16 17:46:23.745000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa5aw6zibt4pcsxvjlnow3auyylklzbpvlwwfxjetyux7ujmuqljaa;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqge75prkkjo232zpgkpau6unlm7ig6cx3vt67ay2f4joa;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrvws2zgcqllse6ir6kvc77upfigwmkcg7fymbq62yn35keo2tpnxa;TEC-SCA-PRO-VMA-OCI1-001;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-31 16:29:39.914000+00:00;2025-09-16 17:46:20.481000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2372qlislhbq3c6nmrzpoeeytfru7zcnftbdmmhrdpyedvimfgza;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq5wrbjirptf7czuc75bp3u63y6kjsksr6f6i2npvrqw3a;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrmmfxrh4ea5cq4cfcuukwlki74qz2ckai7klvvfeauvhuxdezkooa;com-apw-pro-vma-011-004- binarios;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-08-08 23:02:31.724000+00:00;2025-09-16 17:46:19.532000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2xfzrtyur7o3eesjtw3r2rrq5hjn7kdasiyxztkjf6x4h5h6skya;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqa52sdlizx76dyxtmxluf4r67lqwict5by4w6katklk3q;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljr5bhedhxtiivwd6rexcef4gd6r52jesprzroeo44in54jkd2awqla;GOB-BBT-PRO-VMA-OCI1-001;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-22 23:05:01.832000+00:00;2025-09-16 17:46:20.463000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2xfzrtyur7o3eesjtw3r2rrq5hjn7kdasiyxztkjf6x4h5h6skya;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqkjjdgal7gayfiq7q33zgk5cq2ax2c7q3wryl57sepgca;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrcja5jnibsvsqmc36gcourisorizmnsjk7qpzsaivimqgmy6g4vgq;GOB-BBT-PRO-VMA-OCI1-006;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-22 23:16:32.438000+00:00;2025-09-16 17:46:20.443000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2xfzrtyur7o3eesjtw3r2rrq5hjn7kdasiyxztkjf6x4h5h6skya;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqxpy33atqfz5wkwpvz7zdev6at3szmy6mrxafuckvv2oq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrstvm6w46tlhot5qupesbuq64bggaolusjib52wmfddyfkcab3znq;GOB-BBT-PRO-VMA-OCI1-003;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-22 23:16:36.468000+00:00;2025-09-16 17:46:18.940000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaa2xfzrtyur7o3eesjtw3r2rrq5hjn7kdasiyxztkjf6x4h5h6skya;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqlpjmzat7fneom2y6ofpcdly4d56wse24u7m3rsdfkrba;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrwc4jqj5fz4iu5yvya4uc7j6yyrtbwzbnjswnxlwccffwpkqlzndq;GOB-BBT-PRO-VMA-OCI1-010;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-22 23:28:09.900000+00:00;2025-09-16 17:46:20.418000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaagk3lzeonh3zbv67ximp3f5rt2izej3abb5gptp5ou3hpwvc6zhla;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqietehgevaejvau2qelei4hbpjwrjhgsgnfyzup6yhrkq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljr3vuxbruo6ut3zyvffok5puhiecnzofje5cz5qabmv2sabrk3hkda;COM-ADL-PRO-SDB-O11-001;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-23 08:52:21.236000+00:00;2025-09-16 17:46:23.504000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaagk3lzeonh3zbv67ximp3f5rt2izej3abb5gptp5ou3hpwvc6zhla;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcqwzq37qs23yokttw2tfusu3oqyvtegodmvpei7cd27ejq;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljro67kpcyauwvxef7aiea5m6cgmlxoahqrkcerbxsvmikwgymuvyhq;COM-ADL-PRO-SDB-O11-001;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-23 09:13:27.262000+00:00;2025-09-16 17:46:24.454000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
ocid1.compartment.oc1..aaaaaaaak7hx77x6umwjsekeree4t73kw5ww4g6gyv77dwzdl5aa23xbm4hq;IAAS_CONFIGURATION_DETECTOR;BLOCK_VOLUME_ENCRYPTED_WITH_ORACLE_MANAGED_KEY;ocid1.cloudguardproblem.oc1.sa-saopaulo-1.amaaaaaanla7rtcq5tupblmujwu3gmxkh6wr3zn4xtexvapgutvkvdq6dfda;KMS;OPEN;ACTIVE;None;sa-saopaulo-1;ocid1.volume.oc1.sa-saopaulo-1.abtxeljrlzgsiribrtrgkry22urg7aomryeogqxbjvox7vrspcptwnylc3pa;COM-RDD-CAL-VMA-O11-001_02;BlockVolume;MINOR;None;ocid1.cloudguardtarget.oc1.sa-saopaulo-1.amaaaaaanla7rtaajb2il27ksdnroig647dl76zahnhazxbh5jpf2mcjhp7a;2025-07-28 16:24:05.918000+00:00;2025-09-16 17:46:24.548000+00:00;;Encryption of volumes provides an additional level of security on your data. Management of encryption keys is critical to protecting and accessing protected data. Some customers want to identify Block Volumes encrypted Oracle-managed keys in order to apply their own key lifecycle management to the volume.;Assign a vault key to this volume
